Joueur,Adversaire,Nombre de rencontres,Nombre de victoires,% Victoire,Nombre de rencontres (hard),Nombre de victoires (hard),% Victoire (hard),Nombre de rencontres (clay),Nombre de victoires (clay),% Victoire (clay),Nombre de rencontres (grass),Nombre de victoires (grass),% Victoire (grass),Nombre de rencontres (various),Nombre de victoires (various),% Victoire (various),player_key,Rang,player_bday,Nombre titres total,Victoire totale,Victoire Hard,Victoire Clay,Victoire Grass,Age,% victoire général,% victoire hard,% victoire clay,% victoire grass,matches_won_top100,% victoire contre top 100
E. Cocciaretto,L. Davis,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,46.0,25.01.2001,9.0,162.0,64.0,86.0,6.0,23.0,40.0,50.0,0.0,0.0,0.0,0.0
E. Cocciaretto,C. Garcia,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,46.0,25.01.2001,9.0,162.0,64.0,86.0,6.0,23.0,40.0,50.0,0.0,0.0,0.0,0.0
E. Escobedo,R. Te,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,402.0,0.0,04.07.1996,10.0,284.0,238.0,37.0,14.0,27.0,25.0,0.0,25.0,0.0,0.0,0.0
P. Brown,T. Atmane,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,762.0,23.08.2001,0.0,54.0,40.0,14.0,0.0,22.0,50.0,50.0,50.0,0.0,66.0,122.22222222222223
E. Mandlik,J. Ponchet,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,113.0,19.05.2001,7.0,141.0,87.0,41.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
E. Mandlik,V. Tomova,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,209.0,113.0,19.05.2001,7.0,141.0,87.0,41.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
E. Mandlik,Y. Y. Yang,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,113.0,19.05.2001,7.0,141.0,87.0,41.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
V. Azarenka,C. Giorgi,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.0,1.0,31.07.1989,34.0,770.0,519.0,172.0,79.0,34.0,0.0,0.0,0.0,0.0,117.0,15.194805194805195
V. Azarenka,B. Krejcikova,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.0,1.0,31.07.1989,34.0,770.0,519.0,172.0,79.0,34.0,0.0,0.0,0.0,0.0,117.0,15.194805194805195
V. Azarenka,N. Stevanovic,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,2174.0,1.0,31.07.1989,34.0,770.0,519.0,172.0,79.0,34.0,0.0,0.0,0.0,0.0,117.0,15.194805194805195
V. Azarenka,F. Ferro,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.0,1.0,31.07.1989,34.0,770.0,519.0,172.0,79.0,34.0,0.0,0.0,0.0,0.0,117.0,15.194805194805195
V. Azarenka,D. Yastremska,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.0,1.0,31.07.1989,34.0,770.0,519.0,172.0,79.0,34.0,0.0,0.0,0.0,0.0,117.0,15.194805194805195
V. Azarenka,I. Swiatek,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.0,1.0,31.07.1989,34.0,770.0,519.0,172.0,79.0,34.0,0.0,0.0,0.0,0.0,117.0,15.194805194805195
V. Azarenka,E. Rybakina,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.0,1.0,31.07.1989,34.0,770.0,519.0,172.0,79.0,34.0,0.0,0.0,0.0,0.0,117.0,15.194805194805195
V. Azarenka,E. Svitolina,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2174.0,1.0,31.07.1989,34.0,770.0,519.0,172.0,79.0,34.0,0.0,0.0,0.0,0.0,117.0,15.194805194805195
M. Kubka,G. Ruse,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.0,189.0,19.04.2001,16.0,194.0,128.0,61.0,4.0,23.0,44.0,50.0,0.0,0.0,78.0,40.20618556701031
P. Llamas Ruiz,C. Hemery,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,142.0,13.10.2002,6.0,169.0,30.0,138.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
L. Broady,A. Rublev,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,108.0,04.01.1994,9.0,416.0,320.0,53.0,43.0,30.0,46.666666666666664,50.0,44.44444444444444,0.0,0.0,0.0
A-L. Friedsam,P. Badosa,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,37.0,01.02.1994,13.0,346.0,202.0,116.0,25.0,30.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,0.0
S. Napolitano,R. Gasquet,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3915.0,125.0,11.04.1995,8.0,303.0,107.0,186.0,10.0,29.0,58.333333333333336,65.0,0.0,25.0,0.0,0.0
T. Atmane,P. Brown,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13091.0,121.0,09.01.2002,7.0,181.0,144.0,37.0,0.0,22.0,79.48717948717949,84.61538461538461,50.0,77.77777777777779,0.0,0.0
T. Atmane,L. Musetti,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,13091.0,121.0,09.01.2002,7.0,181.0,144.0,37.0,0.0,22.0,79.48717948717949,84.61538461538461,50.0,77.77777777777779,0.0,0.0
T. Atmane,M. Kukushkin,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13091.0,121.0,09.01.2002,7.0,181.0,144.0,37.0,0.0,22.0,79.48717948717949,84.61538461538461,50.0,77.77777777777779,0.0,0.0
T. Atmane,D. Medvedev,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13091.0,121.0,09.01.2002,7.0,181.0,144.0,37.0,0.0,22.0,79.48717948717949,84.61538461538461,50.0,77.77777777777779,0.0,0.0
T. Atmane,G. Dimitrov,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13091.0,121.0,09.01.2002,7.0,181.0,144.0,37.0,0.0,22.0,79.48717948717949,84.61538461538461,50.0,77.77777777777779,0.0,0.0
S. Stephens,T. Townsend,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,6.0,20.03.1993,10.0,377.0,228.0,121.0,25.0,31.0,6.25,9.090909090909092,0.0,0.0,237.0,62.864721485411145
S. Stephens,Ka. Pliskova,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,6.0,20.03.1993,10.0,377.0,228.0,121.0,25.0,31.0,6.25,9.090909090909092,0.0,0.0,237.0,62.864721485411145
S. Stephens,M. Linette,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,6.0,20.03.1993,10.0,377.0,228.0,121.0,25.0,31.0,6.25,9.090909090909092,0.0,0.0,237.0,62.864721485411145
S. Stephens,C. Garcia,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,6.0,20.03.1993,10.0,377.0,228.0,121.0,25.0,31.0,6.25,9.090909090909092,0.0,0.0,237.0,62.864721485411145
S. Stephens,V. Gracheva,2.0,1.0,50.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,6.0,20.03.1993,10.0,377.0,228.0,121.0,25.0,31.0,6.25,9.090909090909092,0.0,0.0,237.0,62.864721485411145
S. Stephens,Y. Putintseva,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,6.0,20.03.1993,10.0,377.0,228.0,121.0,25.0,31.0,6.25,9.090909090909092,0.0,0.0,237.0,62.864721485411145
S. Stephens,S. Rogers,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,6.0,20.03.1993,10.0,377.0,228.0,121.0,25.0,31.0,6.25,9.090909090909092,0.0,0.0,237.0,62.864721485411145
S. Stephens,S. Sorribes Tormo,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,6.0,20.03.1993,10.0,377.0,228.0,121.0,25.0,31.0,6.25,9.090909090909092,0.0,0.0,237.0,62.864721485411145
S. Stephens,E. Rybakina,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,6.0,20.03.1993,10.0,377.0,228.0,121.0,25.0,31.0,6.25,9.090909090909092,0.0,0.0,237.0,62.864721485411145
S. Stephens,S. Cirstea,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,6.0,20.03.1993,10.0,377.0,228.0,121.0,25.0,31.0,6.25,9.090909090909092,0.0,0.0,237.0,62.864721485411145
L. Zhu,Xin. Wang,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,0.0,28.01.1994,15.0,346.0,309.0,12.0,23.0,30.0,30.76923076923077,50.0,14.285714285714285,0.0,0.0,0.0
L. Zhu,S. J. Jang,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,0.0,28.01.1994,15.0,346.0,309.0,12.0,23.0,30.0,30.76923076923077,50.0,14.285714285714285,0.0,0.0,0.0
A. Kalinskaya,C. Vandeweghe,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,25.0,02.12.1998,5.0,263.0,189.0,53.0,20.0,25.0,16.666666666666664,20.0,0.0,0.0,140.0,53.2319391634981
A. Kalinskaya,C. Kuhl,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,25.0,02.12.1998,5.0,263.0,189.0,53.0,20.0,25.0,16.666666666666664,20.0,0.0,0.0,140.0,53.2319391634981
A. Kalinskaya,K. Rakhimova,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,25.0,02.12.1998,5.0,263.0,189.0,53.0,20.0,25.0,16.666666666666664,20.0,0.0,0.0,140.0,53.2319391634981
A. Kalinskaya,L. Noskova,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,25.0,02.12.1998,5.0,263.0,189.0,53.0,20.0,25.0,16.666666666666664,20.0,0.0,0.0,140.0,53.2319391634981
A. Kalinskaya,Q. Zheng,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,25.0,02.12.1998,5.0,263.0,189.0,53.0,20.0,25.0,16.666666666666664,20.0,0.0,0.0,140.0,53.2319391634981
A. Kalinskaya,J. Paolini,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,25.0,02.12.1998,5.0,263.0,189.0,53.0,20.0,25.0,16.666666666666664,20.0,0.0,0.0,140.0,53.2319391634981
G. Minnen,S. Vickery,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191.0,59.0,14.08.1997,10.0,256.0,166.0,56.0,30.0,26.0,10.0,0.0,14.285714285714285,0.0,78.0,30.46875
G. Minnen,E. Arango,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191.0,59.0,14.08.1997,10.0,256.0,166.0,56.0,30.0,26.0,10.0,0.0,14.285714285714285,0.0,78.0,30.46875
C. Monnet,T. Maria,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831.0,190.0,01.12.2001,6.0,205.0,108.0,94.0,3.0,22.0,0.0,0.0,0.0,0.0,194.0,94.6341463414634
H. Watson,Y. Putintseva,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.0,46.0,19.05.1992,13.0,437.0,300.0,54.0,79.0,32.0,66.66666666666666,66.66666666666666,0.0,0.0,0.0,0.0
H. Watson,C. Bucsa,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.0,46.0,19.05.1992,13.0,437.0,300.0,54.0,79.0,32.0,66.66666666666666,66.66666666666666,0.0,0.0,0.0,0.0
H. Watson,Xin. Wang,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.0,46.0,19.05.1992,13.0,437.0,300.0,54.0,79.0,32.0,66.66666666666666,66.66666666666666,0.0,0.0,0.0,0.0
R. Vicens Mas,I. Shymanovich,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9354.0,220.0,25.06.2000,7.0,169.0,52.0,117.0,0.0,24.0,54.285714285714285,56.52173913043478,40.0,57.14285714285714,0.0,0.0
J. Choinski,G. Hussey,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,5979.0,160.0,10.06.1996,8.0,259.0,108.0,148.0,3.0,28.0,72.72727272727273,80.0,0.0,0.0,0.0,0.0
Y. Wang,E. Arango,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2276.0,0.0,20.12.1998,22.0,315.0,240.0,51.0,42.0,25.0,50.0,50.0,0.0,0.0,0.0,0.0
J-L. Struff,A. Karatsev,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2831.0,22.0,25.04.1990,21.0,619.0,319.0,254.0,39.0,34.0,50.0,66.66666666666666,0.0,0.0,0.0,0.0
J-L. Struff,D. Altmaier,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2831.0,22.0,25.04.1990,21.0,619.0,319.0,254.0,39.0,34.0,50.0,66.66666666666666,0.0,0.0,0.0,0.0
J-L. Struff,C. Alcaraz,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2831.0,22.0,25.04.1990,21.0,619.0,319.0,254.0,39.0,34.0,50.0,66.66666666666666,0.0,0.0,0.0,0.0
J-L. Struff,H. Gaston,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2831.0,22.0,25.04.1990,21.0,619.0,319.0,254.0,39.0,34.0,50.0,66.66666666666666,0.0,0.0,0.0,0.0
J-L. Struff,F. Auger-Aliassime,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2831.0,22.0,25.04.1990,21.0,619.0,319.0,254.0,39.0,34.0,50.0,66.66666666666666,0.0,0.0,0.0,0.0
J-L. Struff,J. Draper,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2831.0,22.0,25.04.1990,21.0,619.0,319.0,254.0,39.0,34.0,50.0,66.66666666666666,0.0,0.0,0.0,0.0
S. Baez,A. Tabilo,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,20.0,28.12.2000,14.0,214.0,48.0,161.0,3.0,23.0,27.27272727272727,27.27272727272727,0.0,0.0,0.0,0.0
S. Baez,J. P. Varillas,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,20.0,28.12.2000,14.0,214.0,48.0,161.0,3.0,23.0,27.27272727272727,27.27272727272727,0.0,0.0,0.0,0.0
S. Baez,B. Zapata Miralles,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,20.0,28.12.2000,14.0,214.0,48.0,161.0,3.0,23.0,27.27272727272727,27.27272727272727,0.0,0.0,0.0,0.0
S. Baez,T. Monteiro,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,20.0,28.12.2000,14.0,214.0,48.0,161.0,3.0,23.0,27.27272727272727,27.27272727272727,0.0,0.0,0.0,0.0
S. Baez,C. O&apos;Connell,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,20.0,28.12.2000,14.0,214.0,48.0,161.0,3.0,23.0,27.27272727272727,27.27272727272727,0.0,0.0,0.0,0.0
S. Baez,M. Giron,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,20.0,28.12.2000,14.0,214.0,48.0,161.0,3.0,23.0,27.27272727272727,27.27272727272727,0.0,0.0,0.0,0.0
S. Baez,C. Ruud,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,20.0,28.12.2000,14.0,214.0,48.0,161.0,3.0,23.0,27.27272727272727,27.27272727272727,0.0,0.0,0.0,0.0
S. Baez,T. Barrios Vera,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1101.0,20.0,28.12.2000,14.0,214.0,48.0,161.0,3.0,23.0,27.27272727272727,27.27272727272727,0.0,0.0,0.0,0.0
S. Baez,J. Draper,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,20.0,28.12.2000,14.0,214.0,48.0,161.0,3.0,23.0,27.27272727272727,27.27272727272727,0.0,0.0,0.0,0.0
E. Andreeva,E. Arango,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.0,101.0,24.06.2004,5.0,168.0,84.0,83.0,1.0,20.0,70.58823529411765,58.333333333333336,74.35897435897436,0.0,0.0,0.0
E. Andreeva,A. Sabalenka,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.0,101.0,24.06.2004,5.0,168.0,84.0,83.0,1.0,20.0,70.58823529411765,58.333333333333336,74.35897435897436,0.0,0.0,0.0
E. Andreeva,E. Avanesyan,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.0,101.0,24.06.2004,5.0,168.0,84.0,83.0,1.0,20.0,70.58823529411765,58.333333333333336,74.35897435897436,0.0,0.0,0.0
E. Andreeva,E. Navarro,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.0,101.0,24.06.2004,5.0,168.0,84.0,83.0,1.0,20.0,70.58823529411765,58.333333333333336,74.35897435897436,0.0,0.0,0.0
M. Andreeva,L. Noskova,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9534.0,0.0,29.04.2007,23.0,125.0,64.0,72.0,23.0,17.0,45.0,48.275862068965516,33.33333333333333,40.0,0.0,0.0
M. Andreeva,T. Korpatsch,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9534.0,0.0,29.04.2007,23.0,125.0,64.0,72.0,23.0,17.0,45.0,48.275862068965516,33.33333333333333,40.0,0.0,0.0
M. Andreeva,C. Paquet,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,9534.0,0.0,29.04.2007,23.0,125.0,64.0,72.0,23.0,17.0,45.0,48.275862068965516,33.33333333333333,40.0,0.0,0.0
M. Andreeva,P. Kudermetova,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9534.0,0.0,29.04.2007,23.0,125.0,64.0,72.0,23.0,17.0,45.0,48.275862068965516,33.33333333333333,40.0,0.0,0.0
M. Andreeva,A. Kalinina,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9534.0,0.0,29.04.2007,23.0,125.0,64.0,72.0,23.0,17.0,45.0,48.275862068965516,33.33333333333333,40.0,0.0,0.0
M. Andreeva,M. Keys,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9534.0,0.0,29.04.2007,23.0,125.0,64.0,72.0,23.0,17.0,45.0,48.275862068965516,33.33333333333333,40.0,0.0,0.0
M. Andreeva,K. Volynets,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9534.0,0.0,29.04.2007,23.0,125.0,64.0,72.0,23.0,17.0,45.0,48.275862068965516,33.33333333333333,40.0,0.0,0.0
B. Bicknell,K. Marshall,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1251.0,306.0,26.11.2001,2.0,101.0,62.0,25.0,0.0,22.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.0
H. Mayot,A. Vavassori,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,0.0,04.02.2002,6.0,183.0,104.0,73.0,12.0,22.0,42.857142857142854,57.14285714285714,40.0,0.0,0.0,0.0
M. Fucsovics,M. Navone,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2833.0,36.0,08.02.1992,8.0,463.0,268.0,152.0,36.0,32.0,25.0,16.666666666666664,37.5,0.0,0.0,0.0
M. Fucsovics,T. Fritz,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,2833.0,36.0,08.02.1992,8.0,463.0,268.0,152.0,36.0,32.0,25.0,16.666666666666664,37.5,0.0,0.0,0.0
M. Fucsovics,F. Auger-Aliassime,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2833.0,36.0,08.02.1992,8.0,463.0,268.0,152.0,36.0,32.0,25.0,16.666666666666664,37.5,0.0,0.0,0.0
M. Fucsovics,B. Van De Zandschulp,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2833.0,36.0,08.02.1992,8.0,463.0,268.0,152.0,36.0,32.0,25.0,16.666666666666664,37.5,0.0,0.0,0.0
M. Fucsovics,J. Sinner,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2833.0,36.0,08.02.1992,8.0,463.0,268.0,152.0,36.0,32.0,25.0,16.666666666666664,37.5,0.0,0.0,0.0
M. Fucsovics,S. Ofner,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2833.0,36.0,08.02.1992,8.0,463.0,268.0,152.0,36.0,32.0,25.0,16.666666666666664,37.5,0.0,0.0,0.0
M. Fucsovics,T. Machac,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2833.0,36.0,08.02.1992,8.0,463.0,268.0,152.0,36.0,32.0,25.0,16.666666666666664,37.5,0.0,0.0,0.0
M. Fucsovics,C. Ruud,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2833.0,36.0,08.02.1992,8.0,463.0,268.0,152.0,36.0,32.0,25.0,16.666666666666664,37.5,0.0,0.0,0.0
M. Fucsovics,S. Korda,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2833.0,36.0,08.02.1992,8.0,463.0,268.0,152.0,36.0,32.0,25.0,16.666666666666664,37.5,0.0,0.0,0.0
M. Fucsovics,M. Arnaldi,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2833.0,36.0,08.02.1992,8.0,463.0,268.0,152.0,36.0,32.0,25.0,16.666666666666664,37.5,0.0,0.0,0.0
M. Capurro Taborda,K. Weedon,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1960.0,153.0,04.12.1997,11.0,161.0,13.0,141.0,0.0,26.0,65.38461538461539,80.0,61.904761904761905,0.0,72.0,44.72049689440994
J. Reis Da Silva,G. A. Olivieri,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408.0,213.0,26.03.2000,7.0,212.0,54.0,154.0,4.0,24.0,55.00000000000001,50.0,57.14285714285714,50.0,0.0,0.0
A. Kalinina,M. Andreeva,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2393.0,28.0,07.02.1997,7.0,246.0,133.0,99.0,12.0,27.0,33.33333333333333,0.0,50.0,0.0,472.0,191.869918699187
