event_key,event_date,event_time,event_first_player,first_player_key,event_first_player_logo,event_second_player,second_player_key,event_second_player_logo,event_final_result,event_game_result,event_winner,event_status,event_type_type,tournament_name,tournament_key,tournament_round,tournament_season,event_live
4370887,2022-02-14,08:05,H. Dart,2998,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,M. Kostyuk,1828,https://api.api-tennis.com/logo-tennis/1828_m-kostyuk.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - Final,2022,0
4370888,2022-02-14,09:30,J. Teichmann,33667,,K. Siniakova,3006,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - Final,2022,0
4370889,2022-02-14,10:25,V. Gracheva,1913,https://api.api-tennis.com/logo-tennis/1913_v-gracheva.jpg,M. Zanevska,1157,https://api.api-tennis.com/logo-tennis/1157_m-zanevska.jpg,2 - 1,-,First Player,Finished,Wta Singles,Dubai,1243,Dubai - Final,2022,0
4370890,2022-02-14,10:35,A. Tomljanovic,1146,https://api.api-tennis.com/logo-tennis/1146_a-tomljanovic.jpg,G. Ruse,1151,https://api.api-tennis.com/logo-tennis/1151_g-ruse.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - Final,2022,0
4701960,2022-02-14,11:10,T. Machac,2981,https://api.api-tennis.com/logo-tennis/2981_t-machac.jpg,A. Arnaboldi,1063,https://api.api-tennis.com/logo-tennis/1063_a-arnaboldi.jpg,2 - 0,-,First Player,Finished,Atp Singles,Marseille,1867,Marseille - Final,2022,0
4701961,2022-02-14,12:10,M. Kukushkin,2970,https://api.api-tennis.com/logo-tennis/2970_m-kukushkin.jpg,M. Huesler,1746,https://api.api-tennis.com/logo-tennis/1746_m-huesler.jpg,2 - 0,-,First Player,Finished,Atp Singles,Marseille,1867,Marseille - Final,2022,0
4701962,2022-02-14,12:50,D. Dzumhur,1079,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,Z. Bergs,1064,https://api.api-tennis.com/logo-tennis/1064_z-bergs.jpg,2 - 0,-,First Player,Finished,Atp Singles,Marseille,1867,Marseille - Final,2022,0
4701963,2022-02-14,14:20,R. Safiullin,1057,https://api.api-tennis.com/logo-tennis/1057_r-safiullin.jpg,J. Lenz,1968,https://api.api-tennis.com/logo-tennis/1968_j-lenz.jpg,2 - 0,-,First Player,Finished,Atp Singles,Marseille,1867,Marseille - Final,2022,0
4544402,2022-02-14,12:40,A. Molcan,436,https://api.api-tennis.com/logo-tennis/436_a-molcan.jpg,C. O&apos;Connell,421,https://api.api-tennis.com/logo-tennis/421_c-oaposconnell.jpg,2 - 1,-,First Player,Finished,Atp Singles,Doha,1805,Doha - 1/16-finals,2022,0
4544403,2022-02-14,12:45,C. Eubanks,1059,https://api.api-tennis.com/logo-tennis/1059_c-eubanks.jpg,S. Kwon,1098,https://api.api-tennis.com/logo-tennis/1098_s-kwon.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Doha,1805,Doha - 1/16-finals,2022,0
4544404,2022-02-14,15:35,T. Fabbiano,1740,https://api.api-tennis.com/logo-tennis/1740_t-fabbiano.jpg,B. Van De Zandschulp,2972,https://api.api-tennis.com/logo-tennis/2972_b-van-de-zandschulp.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Doha,1805,Doha - 1/16-finals,2022,0
4544405,2022-02-14,17:25,K. Khachanov,435,https://api.api-tennis.com/logo-tennis/435_k-khachanov.jpg,M. McDonald,2839,https://api.api-tennis.com/logo-tennis/2839_m-mcdonald.jpg,2 - 0,-,First Player,Finished,Atp Singles,Doha,1805,Doha - 1/16-finals,2022,0
4544406,2022-02-14,19:10,D. Evans,2835,https://api.api-tennis.com/logo-tennis/2835_d-evans.jpg,E. Gerasimov,368,https://api.api-tennis.com/logo-tennis/368_e-gerasimov.jpg,2 - 0,-,First Player,Finished,Atp Singles,Doha,1805,Doha - 1/16-finals,2022,0
3440549,2022-02-14,19:25,O. Otte,1100,https://api.api-tennis.com/logo-tennis/1100_o-otte.jpg,Y. Nishioka,1972,https://api.api-tennis.com/logo-tennis/1972_y-nishioka.jpg,2 - 0,-,First Player,Finished,Atp Singles,Delray Beach,1251,Delray Beach - 1/16-finals,2022,0
3440550,2022-02-14,21:25,M. Cressy,2961,https://api.api-tennis.com/logo-tennis/2961_m-cressy.jpg,J. Millman,1768,https://api.api-tennis.com/logo-tennis/1768_j-millman.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Delray Beach,1251,Delray Beach - 1/16-finals,2022,0
3440551,2022-02-14,21:35,P. Gojowczyk,1964,https://api.api-tennis.com/logo-tennis/1964_p-gojowczyk.jpg,A. Seppi,1760,https://api.api-tennis.com/logo-tennis/1760_a-seppi.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Delray Beach,1251,Delray Beach - 1/16-finals,2022,0
4701925,2022-02-14,16:10,S. Travaglia,2672,https://api.api-tennis.com/logo-tennis/2672_s-travaglia.jpg,H. Laaksonen,1967,https://api.api-tennis.com/logo-tennis/1967_h-laaksonen.jpg,2 - 1,-,First Player,Finished,Atp Singles,Marseille,1867,Marseille - 1/16-finals,2022,0
4701926,2022-02-14,18:50,R. Gasquet,1094,https://api.api-tennis.com/logo-tennis/1094_r-gasquet.jpg,M. Ymer,1976,https://api.api-tennis.com/logo-tennis/1976_m-ymer.jpg,2 - 0,-,First Player,Finished,Atp Singles,Marseille,1867,Marseille - 1/16-finals,2022,0
4701927,2022-02-14,20:50,N. Gombos,397,https://api.api-tennis.com/logo-tennis/397_n-gombos.jpg,I. Ivashka,432,https://api.api-tennis.com/logo-tennis/432_i-ivashka.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Marseille,1867,Marseille - 1/16-finals,2022,0
4555771,2022-02-14,20:40,J. Shang,2413,,P. Martinez,1775,https://api.api-tennis.com/logo-tennis/1775_p-martinez.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Rio de Janeiro,2125,Rio de Janeiro - 1/16-finals,2022,0
4555772,2022-02-14,20:40,P. Cuevas,1898,https://api.api-tennis.com/logo-tennis/1898_p-cuevas.jpg,P. Andujar,33998,,0 - 2,-,Second Player,Finished,Atp Singles,Rio de Janeiro,2125,Rio de Janeiro - 1/16-finals,2022,0
4555773,2022-02-14,23:20,J. Munar,2083,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,C. Alcaraz,2382,https://api.api-tennis.com/logo-tennis/2382_c-alcaraz.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Rio de Janeiro,2125,Rio de Janeiro - 1/16-finals,2022,0
4370823,2022-02-15,09:40,S. Kenin,2904,https://api.api-tennis.com/logo-tennis/2904_s-kenin.jpg,J. Ostapenko,2802,https://api.api-tennis.com/logo-tennis/2802_j-ostapenko.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/16-finals,2022,0
4370824,2022-02-15,09:40,I. Begu,2828,https://api.api-tennis.com/logo-tennis/2828_i-begu.jpg,D. Yastremska,2813,https://api.api-tennis.com/logo-tennis/2813_d-yastremska.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/16-finals,2022,0
4370825,2022-02-15,10:45,P. Badosa,2178,,G. Ruse,1151,https://api.api-tennis.com/logo-tennis/1151_g-ruse.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/16-finals,2022,0
4370826,2022-02-15,11:10,E. Svitolina,2816,https://api.api-tennis.com/logo-tennis/2816_e-svitolina.jpg,M. Sherif,510,https://api.api-tennis.com/logo-tennis/510_m-sherif.jpg,2 - 0,-,First Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/16-finals,2022,0
4370827,2022-02-15,11:55,E. Mertens,521,https://api.api-tennis.com/logo-tennis/521_e-mertens.jpg,J. Teichmann,33667,,0 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/16-finals,2022,0
4370828,2022-02-15,12:55,V. Zvonareva,2822,https://api.api-tennis.com/logo-tennis/2822_v-zvonareva.jpg,O. Jabeur,1911,https://api.api-tennis.com/logo-tennis/1911_o-jabeur.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/16-finals,2022,0
4370829,2022-02-15,13:30,A. Tomljanovic,1146,https://api.api-tennis.com/logo-tennis/1146_a-tomljanovic.jpg,V. Gracheva,1913,https://api.api-tennis.com/logo-tennis/1913_v-gracheva.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/16-finals,2022,0
4370830,2022-02-15,13:35,V. Kudermetova,2810,https://api.api-tennis.com/logo-tennis/2810_v-kudermetova.jpg,V. Azarenka,2174,https://api.api-tennis.com/logo-tennis/2174_v-azarenka.jpg,2 - 0,-,First Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/16-finals,2022,0
4370831,2022-02-15,15:15,D. Collins,34409,https://api.api-tennis.com/logo-tennis/34409_d-collins.jpg,M. Vondrousova,2814,https://api.api-tennis.com/logo-tennis/2814_m-vondrousova.jpg,1 - 0,0 - 0,Second Player,Retired,Wta Singles,Dubai,1243,Dubai - 1/16-finals,2022,0
4370832,2022-02-15,16:10,K. Siniakova,3006,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,G. Muguruza,511,https://api.api-tennis.com/logo-tennis/511_g-muguruza.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/16-finals,2022,0
4370833,2022-02-15,18:50,A. Sabalenka,1989,https://api.api-tennis.com/logo-tennis/1989_a-sabalenka.jpg,M. Kostyuk,1828,https://api.api-tennis.com/logo-tennis/1828_m-kostyuk.jpg,2 - 0,-,First Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/16-finals,2022,0
4370834,2022-02-16,11:05,E. Svitolina,2816,https://api.api-tennis.com/logo-tennis/2816_e-svitolina.jpg,J. Teichmann,33667,,0 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/8-finals,2022,0
4370835,2022-02-16,11:05,J. Ostapenko,2802,https://api.api-tennis.com/logo-tennis/2802_j-ostapenko.jpg,I. Swiatek,1910,https://api.api-tennis.com/logo-tennis/1910_i-swiatek.jpg,2 - 1,-,First Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/8-finals,2022,0
4370836,2022-02-16,13:10,V. Kudermetova,2810,https://api.api-tennis.com/logo-tennis/2810_v-kudermetova.jpg,G. Muguruza,511,https://api.api-tennis.com/logo-tennis/511_g-muguruza.jpg,2 - 1,-,First Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/8-finals,2022,0
4370837,2022-02-16,13:55,D. Yastremska,2813,https://api.api-tennis.com/logo-tennis/2813_d-yastremska.jpg,B. Krejcikova,2801,https://api.api-tennis.com/logo-tennis/2801_b-krejcikova.jpg,2 - 0,-,First Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/8-finals,2022,0
4370838,2022-02-16,15:40,M. Vondrousova,2814,https://api.api-tennis.com/logo-tennis/2814_m-vondrousova.jpg,V. Gracheva,1913,https://api.api-tennis.com/logo-tennis/1913_v-gracheva.jpg,2 - 0,-,First Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/8-finals,2022,0
4370839,2022-02-16,15:40,A. Sabalenka,1989,https://api.api-tennis.com/logo-tennis/1989_a-sabalenka.jpg,P. Kvitova,2693,https://api.api-tennis.com/logo-tennis/2693_p-kvitova.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/8-finals,2022,0
4370840,2022-02-16,17:25,J. Pegula,2171,https://api.api-tennis.com/logo-tennis/2171_j-pegula.jpg,O. Jabeur,1911,https://api.api-tennis.com/logo-tennis/1911_o-jabeur.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/8-finals,2022,0
4370841,2022-02-16,18:50,G. Ruse,1151,https://api.api-tennis.com/logo-tennis/1151_g-ruse.jpg,S. Halep,2395,https://api.api-tennis.com/logo-tennis/2395_s-halep.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - 1/8-finals,2022,0
4370842,2022-02-17,11:10,P. Kvitova,2693,https://api.api-tennis.com/logo-tennis/2693_p-kvitova.jpg,J. Ostapenko,2802,https://api.api-tennis.com/logo-tennis/2802_j-ostapenko.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - Quarter-finals,2022,0
4370843,2022-02-17,14:10,J. Teichmann,33667,,V. Kudermetova,2810,https://api.api-tennis.com/logo-tennis/2810_v-kudermetova.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Dubai,1243,Dubai - Quarter-finals,2022,0
4370844,2022-02-17,16:45,S. Halep,2395,https://api.api-tennis.com/logo-tennis/2395_s-halep.jpg,O. Jabeur,1911,https://api.api-tennis.com/logo-tennis/1911_o-jabeur.jpg,2 - 0,-,First Player,Finished,Wta Singles,Dubai,1243,Dubai - Quarter-finals,2022,0
4370845,2022-02-17,18:25,M. Vondrousova,2814,https://api.api-tennis.com/logo-tennis/2814_m-vondrousova.jpg,D. Yastremska,2813,https://api.api-tennis.com/logo-tennis/2813_d-yastremska.jpg,2 - 0,-,First Player,Finished,Wta Singles,Dubai,1243,Dubai - Quarter-finals,2022,0
3460249,2022-02-18,09:10,M. Zanevska,1157,https://api.api-tennis.com/logo-tennis/1157_m-zanevska.jpg,B. Pera,518,https://api.api-tennis.com/logo-tennis/518_b-pera.jpg,1 - 0,0 - 0,First Player,Retired,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
3460250,2022-02-18,09:10,M. Inglis,1788,https://api.api-tennis.com/logo-tennis/1788_m-inglis.jpg,K. Kucova,506,https://api.api-tennis.com/logo-tennis/506_k-kucova.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
3460251,2022-02-18,09:10,B. Haddad Maia,1951,https://api.api-tennis.com/logo-tennis/1951_b-haddad-maia.jpg,K. Rakhimova,1140,https://api.api-tennis.com/logo-tennis/1140_k-rakhimova.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
3460252,2022-02-18,09:10,A. Danilina,1818,https://api.api-tennis.com/logo-tennis/1818_a-danilina.jpg,K. Juvan,519,https://api.api-tennis.com/logo-tennis/519_k-juvan.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
3460253,2022-02-18,10:25,S. Voegele,1804,https://api.api-tennis.com/logo-tennis/1804_s-voegele.jpg,M. Trevisan,512,https://api.api-tennis.com/logo-tennis/512_m-trevisan.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
4370846,2022-02-18,14:10,J. Ostapenko,2802,https://api.api-tennis.com/logo-tennis/2802_j-ostapenko.jpg,S. Halep,2395,https://api.api-tennis.com/logo-tennis/2395_s-halep.jpg,2 - 1,-,First Player,Finished,Wta Singles,Dubai,1243,Dubai - Semi-finals,2022,0
3460254,2022-02-18,10:35,A. Rus,508,https://api.api-tennis.com/logo-tennis/508_a-rus.jpg,I. Bara,28497,,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
4370847,2022-02-18,16:00,V. Kudermetova,2810,https://api.api-tennis.com/logo-tennis/2810_v-kudermetova.jpg,M. Vondrousova,2814,https://api.api-tennis.com/logo-tennis/2814_m-vondrousova.jpg,-,-,First Player,Walk Over,Wta Singles,Dubai,1243,Dubai - Semi-finals,2022,0
3460255,2022-02-18,10:35,K. Flipkens,2905,https://api.api-tennis.com/logo-tennis/2905_k-flipkens.jpg,A. Sharma,1144,https://api.api-tennis.com/logo-tennis/1144_a-sharma.jpg,2 - 1,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
3460256,2022-02-18,10:40,A. Gasanova,468,https://api.api-tennis.com/logo-tennis/468_a-gasanova.jpg,C. Liu,509,https://api.api-tennis.com/logo-tennis/509_c-liu.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
3460257,2022-02-18,11:50,M. Melnikova,500,https://api.api-tennis.com/logo-tennis/500_m-melnikova.jpg,H. Watson,1155,https://api.api-tennis.com/logo-tennis/1155_h-watson.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
3460258,2022-02-18,12:15,A. Sasnovich,527,https://api.api-tennis.com/logo-tennis/527_a-sasnovich.jpg,A. Bogdan,2004,https://api.api-tennis.com/logo-tennis/2004_a-bogdan.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
3460259,2022-02-18,12:35,M. Kostyuk,1828,https://api.api-tennis.com/logo-tennis/1828_m-kostyuk.jpg,M. Al-Naimi,8048,,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
3460260,2022-02-18,13:00,M. Bjorklund,498,https://api.api-tennis.com/logo-tennis/498_m-bjorklund.jpg,A. Bondar,505,https://api.api-tennis.com/logo-tennis/505_a-bondar.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
3460261,2022-02-18,13:25,J. Cristian,33659,,U. Eikeri,1817,https://api.api-tennis.com/logo-tennis/1817_u-eikeri.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
3460262,2022-02-18,13:35,S. Zhang,1825,https://api.api-tennis.com/logo-tennis/1825_s-zhang.jpg,D. Parry,1833,https://api.api-tennis.com/logo-tennis/1833_d-parry.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
3460263,2022-02-18,13:40,H. Dart,2998,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,O. Dodin,523,https://api.api-tennis.com/logo-tennis/523_o-dodin.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
3460264,2022-02-18,14:30,A. Petkovic,2824,https://api.api-tennis.com/logo-tennis/2824_a-petkovic.jpg,E. Perez,1121,https://api.api-tennis.com/logo-tennis/1121_e-perez.jpg,2 - 1,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Semi-finals,2022,0
4555789,2022-02-18,18:40,M. Berrettini,2844,https://api.api-tennis.com/logo-tennis/2844_m-berrettini.jpg,T. Monteiro,1074,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2 - 1,-,First Player,Finished,Atp Singles,Rio de Janeiro,2125,Rio de Janeiro - 1/8-finals,2022,0
4555790,2022-02-18,23:30,F. Delbonis,425,https://api.api-tennis.com/logo-tennis/425_f-delbonis.jpg,C. Alcaraz,2382,https://api.api-tennis.com/logo-tennis/2382_c-alcaraz.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Rio de Janeiro,2125,Rio de Janeiro - 1/8-finals,2022,0
4544426,2022-02-18,16:10,A. Rinderknech,1902,https://api.api-tennis.com/logo-tennis/1902_a-rinderknech.jpg,N. Basilashvili,424,https://api.api-tennis.com/logo-tennis/424_n-basilashvili.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Doha,1805,Doha - Semi-finals,2022,0
4544427,2022-02-18,17:40,K. Khachanov,435,https://api.api-tennis.com/logo-tennis/435_k-khachanov.jpg,R. Bautista-Agut,2734,https://api.api-tennis.com/logo-tennis/2734_r-bautista-agut.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Doha,1805,Doha - Semi-finals,2022,0
3440567,2022-02-18,00:10,A. Mannarino,438,https://api.api-tennis.com/logo-tennis/438_a-mannarino.jpg,B. Nakashima,2838,https://api.api-tennis.com/logo-tennis/2838_b-nakashima.jpg,2 - 1,-,First Player,Finished,Atp Singles,Delray Beach,1251,Delray Beach - 1/8-finals,2022,0
3440568,2022-02-18,03:40,M. Krueger,1751,https://api.api-tennis.com/logo-tennis/1751_m-krueger.jpg,G. Dimitrov,2384,https://api.api-tennis.com/logo-tennis/2384_g-dimitrov.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Delray Beach,1251,Delray Beach - 1/8-finals,2022,0
3440569,2022-02-18,19:10,T. Paul,1894,https://api.api-tennis.com/logo-tennis/1894_t-paul.jpg,S. Kozlov,1087,https://api.api-tennis.com/logo-tennis/1087_s-kozlov.jpg,2 - 0,-,First Player,Finished,Atp Singles,Delray Beach,1251,Delray Beach - Quarter-finals,2022,0
3440570,2022-02-18,20:50,C. Norrie,1103,https://api.api-tennis.com/logo-tennis/1103_c-norrie.jpg,S. Korda,2840,https://api.api-tennis.com/logo-tennis/2840_s-korda.jpg,2 - 1,-,First Player,Finished,Atp Singles,Delray Beach,1251,Delray Beach - Quarter-finals,2022,0
4701945,2022-02-18,15:10,B. Bonzi,1771,https://api.api-tennis.com/logo-tennis/1771_b-bonzi.jpg,A. Karatsev,1901,https://api.api-tennis.com/logo-tennis/1901_a-karatsev.jpg,2 - 0,-,First Player,Finished,Atp Singles,Marseille,1867,Marseille - Quarter-finals,2022,0
4701946,2022-02-18,16:45,L. Pouille,1774,https://api.api-tennis.com/logo-tennis/1774_l-pouille.jpg,A. Rublev,2847,https://api.api-tennis.com/logo-tennis/2847_a-rublev.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Marseille,1867,Marseille - Quarter-finals,2022,0
4701947,2022-02-18,19:10,S. Tsitsipas,1906,https://api.api-tennis.com/logo-tennis/1906_s-tsitsipas.jpg,R. Safiullin,1057,https://api.api-tennis.com/logo-tennis/1057_r-safiullin.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Marseille,1867,Marseille - Quarter-finals,2022,0
4701948,2022-02-18,21:00,F. Auger-Aliassime,2073,https://api.api-tennis.com/logo-tennis/2073_f-auger-aliassime.jpg,I. Ivashka,432,https://api.api-tennis.com/logo-tennis/432_i-ivashka.jpg,2 - 0,-,First Player,Finished,Atp Singles,Marseille,1867,Marseille - Quarter-finals,2022,0
11776519,2022-02-19,18:10,L. Bronzetti,516,https://api.api-tennis.com/logo-tennis/516_l-bronzetti.jpg,A. Parks,1792,https://api.api-tennis.com/logo-tennis/1792_a-parks.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Semi-finals,2022,0
11776520,2022-02-19,18:10,D. Galfi,507,https://api.api-tennis.com/logo-tennis/507_d-galfi.jpg,P. Ormaechea,1118,https://api.api-tennis.com/logo-tennis/1118_p-ormaechea.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Semi-finals,2022,0
11776521,2022-02-19,18:10,C. Dolehide,482,https://api.api-tennis.com/logo-tennis/482_c-dolehide.jpg,N. Hibino,465,https://api.api-tennis.com/logo-tennis/465_n-hibino.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Semi-finals,2022,0
11776522,2022-02-19,19:30,V. Jimenez Kasintseva,1137,https://api.api-tennis.com/logo-tennis/1137_v-jimenez-kasintseva.jpg,R. Anderson,1798,https://api.api-tennis.com/logo-tennis/1798_r-anderson.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Semi-finals,2022,0
11776523,2022-02-19,19:40,H. Baptiste,490,https://api.api-tennis.com/logo-tennis/490_h-baptiste.jpg,M. Zacarias,1816,https://api.api-tennis.com/logo-tennis/1816_m-zacarias.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Semi-finals,2022,0
11776524,2022-02-19,19:55,S. Mendez,481,https://api.api-tennis.com/logo-tennis/481_s-mendez.jpg,O. Govortsova,1797,https://api.api-tennis.com/logo-tennis/1797_o-govortsova.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Semi-finals,2022,0
11776525,2022-02-19,20:40,S. Errani,474,https://api.api-tennis.com/logo-tennis/474_s-errani.jpg,B. Fruhvirtova,9532,,1 - 2,-,Second Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Semi-finals,2022,0
11776526,2022-02-19,21:05,F. Contreras Gomez,485,https://api.api-tennis.com/logo-tennis/485_f-contreras-gomez.jpg,Y. Yuan,1112,https://api.api-tennis.com/logo-tennis/1112_y-yuan.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Semi-finals,2022,0
11776527,2022-02-19,21:40,V. Kuzmova,445,https://api.api-tennis.com/logo-tennis/445_v-kuzmova.jpg,D. Papamichail,1111,https://api.api-tennis.com/logo-tennis/1111_d-papamichail.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Semi-finals,2022,0
11776528,2022-02-19,22:30,R. Masarova,1132,https://api.api-tennis.com/logo-tennis/1132_r-masarova.jpg,U. M. Arconada,3001,https://api.api-tennis.com/logo-tennis/3001_u-m-arconada.jpg,2 - 1,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Semi-finals,2022,0
11776529,2022-02-19,23:25,L. Kung,139,https://api.api-tennis.com/logo-tennis/139_l-kung.jpg,C. McHale,496,https://api.api-tennis.com/logo-tennis/496_c-mchale.jpg,2 - 1,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Semi-finals,2022,0
11776530,2022-02-19,23:35,L. Pigossi,1125,,S. Hunter,1783,https://api.api-tennis.com/logo-tennis/1783_s-sanders.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Semi-finals,2022,0
4370848,2022-02-19,16:10,J. Ostapenko,2802,https://api.api-tennis.com/logo-tennis/2802_j-ostapenko.jpg,V. Kudermetova,2810,https://api.api-tennis.com/logo-tennis/2810_v-kudermetova.jpg,2 - 0,-,First Player,Finished,Wta Singles,Dubai,1243,Dubai - Final,2022,0
3460265,2022-02-19,09:15,M. Zanevska,1157,https://api.api-tennis.com/logo-tennis/1157_m-zanevska.jpg,K. Juvan,519,https://api.api-tennis.com/logo-tennis/519_k-juvan.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - Final,2022,0
3460266,2022-02-19,09:15,A. Rus,508,https://api.api-tennis.com/logo-tennis/508_a-rus.jpg,S. Voegele,1804,https://api.api-tennis.com/logo-tennis/1804_s-voegele.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - Final,2022,0
3460267,2022-02-19,09:20,M. Kostyuk,1828,https://api.api-tennis.com/logo-tennis/1828_m-kostyuk.jpg,C. Liu,509,https://api.api-tennis.com/logo-tennis/509_c-liu.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Final,2022,0
3460268,2022-02-19,09:25,B. Haddad Maia,1951,https://api.api-tennis.com/logo-tennis/1951_b-haddad-maia.jpg,K. Kucova,506,https://api.api-tennis.com/logo-tennis/506_k-kucova.jpg,2 - 1,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Final,2022,0
3460269,2022-02-19,11:30,J. Cristian,33659,,O. Dodin,523,https://api.api-tennis.com/logo-tennis/523_o-dodin.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - Final,2022,0
3460270,2022-02-19,11:40,S. Zhang,1825,https://api.api-tennis.com/logo-tennis/1825_s-zhang.jpg,M. Melnikova,500,https://api.api-tennis.com/logo-tennis/500_m-melnikova.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Final,2022,0
